artist;nationality;author;title;description;depicted_people;date;medium;dimensions;institution;department;place_of_discovery;object_history;exhibition_history;credit_line;inscriptions;notes;accession_number;place_of_creation;source;permission;other_versions;references;depicted_place;categories;wikidata;image_height;image_width;imageurl;object_type;location;public_domain;has_image
{{Creator:Marie Jeanne Clemens}};;;{{title|Kunstnerindens selvportræt|lang=da}};;;1783;Blyant og kridt i flere farver;{{Size|unit=mm|width=184|height=220}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Karl Madsen 30.4.1902}}<br/>* {{ProvenanceEvent|date=1932-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=f.o.t.v.: "22"&semi f.n.t.h.: "1783"&semi alt med blyant}}<br/>{{inscription |1=f.n.t.v. med blyant: "2432" (Rump inv. nr.)}}<br/>{{inscription |1="Mdme Clemens"&semi f.n.t.h.: "af hende selv"&semi alt med pen og brunt blæk}};;KKS11788;;* {{SMK API|KKS11788}}<br/>* {{SMK Open|KKS11788}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzQtMzAtMDktMDRfLV8xMDAudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLUzExNzg4IiwibnVtIjoiIn1d/KKS11788.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Danske i Paris gennem tiderne: bd. I. 800-1820|author=Franz von Jessen|others=afb. p. 388|id=12195|year=1936-38}}<br/>*{{citation|title=J.F. Clemens: Biografi samt Fortegnelse over hans Kobberstik. Avec un résumé francais|author=Leo Swane|others=omt. p. 15-17, afb. p. 24/25|id=9968|year=1929}};;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzQtMzAtMDktMDRfLV8xMDAudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLUzExNzg4IiwibnVtIjoiIn1d/KKS11788.jpgDrawing;True;True
{{Creator:Marie Jeanne Clemens}};;;{{title|Karrikatur af herre siddende i en høj stol|lang=da}};;;1781-1791;Blyant, pen og brunt blæk;{{Size|unit=mm|width=116|height=189}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Clemens auk., 1832, nr. 54}}<br/>* {{ProvenanceEvent|date=1841-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=f.n. med pen og brunt blæk: "Baron von Winkelmann Conseilles... / père de deux beaux et grands Enfants..."}}<br/>{{inscription |1=f.n. med pen og brunt blæk: "Clemens née Crevoisier - Catal. no 54" (Spenglers skrift)}};;KKSgb6732;;* {{SMK API|KKSgb6732}}<br/>* {{SMK Open|KKSgb6732}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzQtMzAtMDktMDRfLV8xMDQudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diNjczMiIsIm51bSI6IiJ9XQ==/KKSgb6732.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=J.F. Clemens: Biografi samt Fortegnelse over hans Kobberstik. Avec un résumé francais|author=Leo Swane|others=Jeanne Marie Clemens tegninger er omt. p. 15-17|id=9968|year=1929}};;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzQtMzAtMDktMDRfLV8xMDQudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diNjczMiIsIm51bSI6IiJ9XQ==/KKSgb6732.jpgDrawing;True;True
{{Creator:Marie Jeanne Clemens}};;;{{title|To karrikerede herreportrætter i profil til venstre|lang=da}};* {{da|I det tidligere arkkatalog har Ellen Poulsen skrevet: se tegning af Jens Juel, 1975, nr. 61}};;1781-1791;Blyant, pen og brunt blæk;{{Size|unit=mm|width=143|height=103}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Clemens auk., 1832, nr. 54}}<br/>* {{ProvenanceEvent|date=1841-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=f.n. med pen og brunt blæk: "par Madme Clemens née Crevoiser / Catal: p:12. nr. 54" (Spenglers skrift)}};;KKSgb6731;;* {{SMK API|KKSgb6731}}<br/>* {{SMK Open|KKSgb6731}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzQtMzAtMDktMDRfLV8xMDMudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diNjczMSIsIm51bSI6IiJ9XQ==/KKSgb6731.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Tegninger af Jens Juel: illustreret katalog|author=Ellen Poulsen|others=jvf. note til motiv, kat. nr. 61, p. 128-130|id=44803|year=1975}}<br/>*{{citation|title=J.F. Clemens: Biografi samt Fortegnelse over hans Kobberstik. Avec un résumé francais|author=Leo Swane|others=Jeanne Marie Clemens tegninger er omt. p. 15-17|id=9968|year=1929}};;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzQtMzAtMDktMDRfLV8xMDMudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diNjczMSIsIm51bSI6IiJ9XQ==/KKSgb6731.jpgDrawing;True;True
;;;{{title|Bretagne-pige ordner planter i et drivhus|lang=da}};;;1884;olie på lærred;{{Size|unit=mm|width=110|height=121}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Privateje. Bruun Rasmussen Kunstauktioner, 26. nov. 2002, auktion nr. 716, kat.nr. 1158 (ikke solgt). Købt 5. marts 2003 på Bruun Rasmussen Kunstauktioner, auktion nr. 718, kat.nr. 1594}}<br/>* {{ProvenanceEvent|date=2003-03-05|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Nordic Highlights |institution= |place= Sølvgade |begin=2017-04-07 |end=2017-08-12}};;{{inscription |1=Anna Petersen Paris 84}};;KMS8289;;* {{SMK API|KMS8289}}<br/>* {{SMK Open|KMS8289}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVM4Mjg5LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM4Mjg5IiwibnVtIjoiIn1d/KMS8289.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Paintings in Statens Museum for Kunst]];Q20440297;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVM4Mjg5LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM4Mjg5IiwibnVtIjoiIn1d/KMS8289.jpgPainting;True;True
{{Creator:Bertha Wegmann}};;;{{da|Portræt af en lille pige med tørklæde om hovedet}};;;1847-1926;Blyant;{{Size|unit=mm|width=128|height=204}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Gave 1970 fra skibsreder Jørgen Carl. Tilgået KKS herfra.}}<br/>* {{ProvenanceEvent|date=1970-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=VERSO: m. blyant: "l"}}<br/>{{inscription |1=m. blyant: "B. Wegmann"}};;KKS1970-130;;* {{SMK API|KKS1970-130}}<br/>* {{SMK Open|KKS1970-130}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzRfLV8xNTA5LTA1Xy1fMDAxLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1MxOTcwLTEzMCIsIm51bSI6IiJ9XQ==/KKS1970-130.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzRfLV8xNTA5LTA1Xy1fMDAxLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1MxOTcwLTEzMCIsIm51bSI6IiJ9XQ==/KKS1970-130.jpgDrawing;True;True
{{Creator:Bertha Wegmann}};;;{{da|Portræt af en lille pige med langt hår og hårbånd}};;;1847-1926;Blyant;{{Size|unit=mm|width=130|height=162}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Gave 1970 fra Skibsreder Jørgen Carl. Tilgået KKS herfra.}}<br/>* {{ProvenanceEvent|date=1970-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=VERSO: m.f. m. blyant: "M" og f.n.m.f. m. blyant: "2"}}<br/>{{inscription |1=m. pen og brunt blæk: "B. Wegmann"}};;KKS1970-131;;* {{SMK API|KKS1970-131}}<br/>* {{SMK Open|KKS1970-131}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzRfLV8xNTA5LTA1Xy1fMDAyLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1MxOTcwLTEzMSIsIm51bSI6IiJ9XQ==/KKS1970-131.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzRfLV8xNTA5LTA1Xy1fMDAyLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1MxOTcwLTEzMSIsIm51bSI6IiJ9XQ==/KKS1970-131.jpgDrawing;True;True
{{Creator:Bertha Wegmann}};;;{{da|Portræt af en lille pige med kort hår og hårbånd}};;;1847-1926;Blyant;{{Size|unit=mm|width=126|height=163}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Gave 1970 fra skibsreder Jørgen Carl}}<br/>* {{ProvenanceEvent|date=1970-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=VERSO: m. blyant m.f under midten: "3"}}<br/>{{inscription |1=m. pen og brunt blæk: "(W)egmann"}};;KKS1970-132;;* {{SMK API|KKS1970-132}}<br/>* {{SMK Open|KKS1970-132}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzRfLV8xNTA5LTA1Xy1fMDAzLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1MxOTcwLTEzMiIsIm51bSI6IiJ9XQ==/KKS1970-132.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9wYzRfLV8xNTA5LTA1Xy1fMDAzLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLS1MxOTcwLTEzMiIsIm51bSI6IiJ9XQ==/KKS1970-132.jpgDrawing;True;True
;;;{{title|Kleopatras død. Spejlvendt kopi efter Caspar Netscher i Staatliche Kunsthalle, Karlsruhe|lang=da}};* {{da|Kunstneren har uden tvivl kopieret motivet efter et spejlvendt kobberstik efter Netschers maleri.}};;1813;olie på lærred;{{Size|unit=mm|width=56.5|height=68}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1813-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=f.n.t.h. på forsiden: Julie Lütken 1813}};;KMS812 verso;;* {{SMK API|KMS812 verso}}<br/>* {{SMK Open|KMS812 verso}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM4MTJfdmVyc28udGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktNUzgxMiB2ZXJzbyIsIm51bSI6IiJ9XQ==/KMS812 verso.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Paintings in Statens Museum for Kunst]];Q108740631;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM4MTJfdmVyc28udGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktNUzgxMiB2ZXJzbyIsIm51bSI6IiJ9XQ==/KMS812 verso.jpgPainting;True;True
{{Creator:Adelgunde Vogt}};;;{{title|To stående heste|lang=da}};;;1863;Buksbom;{{Size|unit=mm|width=44.5|height=37.5}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1886-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=på plinten: A.E.Vogt 1863}};;KMS5295;;* {{SMK API|KMS5295}}<br/>* {{SMK Open|KMS5295}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM1Mjk1LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM1Mjk1IiwibnVtIjoiIn1d/KMS5295.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Statuettegruppes in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM1Mjk1LnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM1Mjk1IiwibnVtIjoiIn1d/KMS5295.jpgStatuettegruppe;True;True
{{Creator:Agnes Lunn}};;;{{title|Hvilende islandsk lasthest|lang=da}};;;1904;Bronze;{{Size|unit=mm|width=30.2|height=14.6}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1905-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=1904 Ag Lunn. Eyrarbakka.}};;KMS5469;;* {{SMK API|KMS5469}}<br/>* {{SMK Open|KMS5469}}<br/>* [https://api.smk.dk/api/v1/thumbnail/1715f744-3a99-410c-94a8-a0336fedaa2a.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Statuettes in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/thumbnail/1715f744-3a99-410c-94a8-a0336fedaa2a.jpgStatuette;True;True
{{Creator:Nielsine Petersen}};;;{{title|En dreng, der fisker krabber. Stående nøgen dreng med to fiskestænger og en krabbe|lang=da}};;;1884;Bronze, støbt 1893;{{Size|unit=mm|width=82.5|height=123}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1893-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=4/3 84 N C Petersen}};;KMS5322;;* {{SMK API|KMS5322}}<br/>* {{SMK Open|KMS5322}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM1MzIyLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM1MzIyIiwibnVtIjoiIn1d/KMS5322.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Statues in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9rbXM1MzIyLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVM1MzIyIiwibnVtIjoiIn1d/KMS5322.jpgStatue;True;True
;;;{{title|Lærkesporer|lang=da}};;;1901-1909;olie på lærred;{{Size|unit=mm|width=73.5|height=60.5}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1981-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Fynboernes steder |institution= |place= Faaborg Museum |begin=1996-10-12 |end=1997-01-12}}<br/>* {{Temporary Exhibition |name=Den store sommer |institution= |place= Johannes Larsen Museet |begin=2001-06-29 |end=2001-08-19}}<br/>* {{Temporary Exhibition |name=Anna Syberg: Øjeblikkets skønhed |institution= |place= Faaborg Museum |begin=2020-06-20 |end=2020-11-08}};;{{inscription |1=fnth (indridset): AS (monogram)}};;KMS7145;;* {{SMK API|KMS7145}}<br/>* {{SMK Open|KMS7145}}<br/>* [https://api.smk.dk/api/v1/thumbnail/49abb549-5532-4414-9d0a-1dfa56e32351.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Paintings in Statens Museum for Kunst]];Q20441045;;;https://api.smk.dk/api/v1/thumbnail/49abb549-5532-4414-9d0a-1dfa56e32351.jpgPainting;True;True
;;;{{title|Anna Seekamp. Kunstnerindens søster|lang=da}}{{title|Anna Seekamp. Kunstnerens søster|lang=da}};* {{da|Maleriet forestiller kunstnerens søster Anna, født 1850, gift 1869 med Heinrich Seekamp, ejer af en restaurant i Havnegade. Maleriet blev i 1882 tildelt en 3. klasses medalje på Salonen i Paris og i 1883 tildelt den Thorvaldsenske Udstillingsmedalje på Charlottenborg.}};;1882;olie på lærred;{{Size|unit=mm|width=119|height=127.7}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1917-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};* {{Temporary Exhibition |name=Når kvinder fortæller : kvindelige malere i Norden 1880-1900 |institution= |place= Kunstforeningen |begin=2002-08-10 |end=2002-10-27}}<br/>* {{Temporary Exhibition |name=Når kvinder fortæller : kvindelige malere i Norden 1880-1900 |institution= |place= Niedersächsisches Landesmuseum, Hannover |begin=2002-11-20 |end=2003-01-25}}<br/>* {{Temporary Exhibition |name=Når kvinder fortæller : kvindelige malere i Norden 1880-1900 |institution= |place= Bergen Kunstmuseum |begin=2003-02-13 |end=2003-04-26}}<br/>* {{Temporary Exhibition |name=Nordic Highlights |institution= |place= Sølvgade |begin=2017-04-07 |end=2017-08-12}}<br/>* {{Temporary Exhibition |name=Ett Eget Rum – Konstnärrollen under det sena 1800-talet |institution= |place= Prins Eugens Waldemarsudde |begin=2021-09-11 |end=2022-01-23}};;{{inscription |1=B. Vegman}};* {{da|Udstillet på Salonen i Paris i 1882 og på Charlottenborg i 1883 (kat. 266).}};KMS3390;;* {{SMK API|KMS3390}}<br/>* {{SMK Open|KMS3390}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVMzMzkwLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMzMzkwIiwibnVtIjoiIn1d/KMS3390.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;*{{citation|title=Kunstakademiet 1754-2004: særtryk|author=unknown|others=b.I, p. 176, 178, ill. p. 179. Beskrivelse af Wegmanns udlandsophold m.m.|id=2004-372|year=2004}}<br/>*{{citation|title=De drogo till Paris: nordiska konstnärinnor på 1880-talet|author=unknown|others=s. 213f, kat. 215.|id=88-530|year=1988}}<br/>*{{citation|title=Bertha Wegmann på Øregaard|author=Lise Svanholm|others=s. 16, 25 (afb.).|year=1998}}<br/>*{{citation|title=Når kvinder fortæller: kvindelige malere i Norden 1880-1900|author=Helle Behrndt|others=kat. 154.|id=ka2003-057|year=2002}};;[[Category:Paintings in Statens Museum for Kunst]];Q20440581;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVMzMzkwLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMzMzkwIiwibnVtIjoiIn1d/KMS3390.jpgPainting;True;True
;;;{{title|Blomster i en vase|lang=da}};;;1867-1911;olie på lærred;{{Size|unit=mm|width=59.5|height=63}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1911-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=fnth: EThornam}};;KMS3134;;* {{SMK API|KMS3134}}<br/>* {{SMK Open|KMS3134}}<br/>* [https://api.smk.dk/api/v1/thumbnail/49006191-4b14-4ebb-bcf3-0892f2abbb71.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Paintings in Statens Museum for Kunst]];Q20475612;;;https://api.smk.dk/api/v1/thumbnail/49006191-4b14-4ebb-bcf3-0892f2abbb71.jpgPainting;True;True
;;;{{title|Malerinden Ane Marie Hansen|lang=da}};;;1897;olie på lærred;{{Size|unit=mm|width=112.5|height=183}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{ProvenanceEvent|date=1906-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=HR [monogram] 97.}};;KMS1962;;* {{SMK API|KMS1962}}<br/>* {{SMK Open|KMS1962}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVMxOTYyLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMxOTYyIiwibnVtIjoiIn1d/KMS1962.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Paintings in Statens Museum for Kunst]];Q20267119;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LTVMxOTYyLnRpZi5yZWNvbnN0cnVjdGVkLnRpZi5qcDIvZnVsbC9mdWxsLzAvbmF0aXZlLmpwZyIsInB1YmxpY19kb21haW4iOnRydWUsIm9iamVjdF9udW1iZXIiOiJLTVMxOTYyIiwibnVtIjoiIn1d/KMS1962.jpgPainting;True;True
